Parish,Year,HomeValue,Bedrooms,CrimeRate,School,Income,MortgageRate
Rapides,2014,124909.36890264523,3.0,581.8333333333333,86.4,47704.0,4.168867924528302
Rapides,2015,132118.67340046458,3.0,692.4166666666666,86.7,47674.0,3.8505769230769227
Rapides,2016,138665.9233583615,3.0,702.9166666666666,92.0,48154.0,3.6540384615384616
Rapides,2017,140344.08088156642,3.0,654.0833333333334,62.0,48032.0,3.9898076923076924
Rapides,2018,146198.79822167798,3.0,598.5,76.5,48000.0,4.544615384615384
Rapides,2019,149031.94272858696,3.0,638.6666666666666,78.3,48488.0,3.935769230769231
Rapides,2020,153667.70506984924,3.0,578.0833333333334,71.65,49075.0,3.111698113207547
Rapides,2021,164655.57211665626,3.0,512.3333333333334,65.0,48651.0,2.957692307692308
Rapides,2022,175526.90760755245,3.0,459.5833333333333,77.5,48544.0,5.344038461538461
Rapides,2023,181050.21436895255,3.0,443.4166666666667,80.7,48660.0,6.806730769230769
Rapides,2024,180577.40207565285,3.0,471.25,83.0,48182.0,6.721153846153846
Rapides,2014,213452.57750077543,4.0,581.8333333333333,86.4,47704.0,4.168867924528302
Rapides,2015,221227.62931308724,4.0,692.4166666666666,86.7,47674.0,3.8505769230769227
Rapides,2016,229237.71315208307,4.0,702.9166666666666,92.0,48154.0,3.6540384615384616
Rapides,2017,233084.90021696372,4.0,654.0833333333334,62.0,48032.0,3.9898076923076924
Rapides,2018,240188.23364270944,4.0,598.5,76.5,48000.0,4.544615384615384
Rapides,2019,243183.638391125,4.0,638.6666666666666,78.3,48488.0,3.935769230769231
Rapides,2020,250773.69255876355,4.0,578.0833333333334,71.65,49075.0,3.111698113207547
Rapides,2021,270108.4379589067,4.0,512.3333333333334,65.0,48651.0,2.957692307692308
Rapides,2022,293958.70953610045,4.0,459.5833333333333,77.5,48544.0,5.344038461538461
Rapides,2023,298550.01065939077,4.0,443.4166666666667,80.7,48660.0,6.806730769230769
Rapides,2024,296720.4365387153,4.0,471.25,83.0,48182.0,6.721153846153846
Rapides,2014,273384.0297417443,5.0,581.8333333333333,86.4,47704.0,4.168867924528302
Rapides,2015,282544.243476002,5.0,692.4166666666666,86.7,47674.0,3.8505769230769227
Rapides,2016,292919.76362508093,5.0,702.9166666666666,92.0,48154.0,3.6540384615384616
Rapides,2017,297706.77117672516,5.0,654.0833333333334,62.0,48032.0,3.9898076923076924
Rapides,2018,309533.69521254575,5.0,598.5,76.5,48000.0,4.544615384615384
Rapides,2019,311321.9946230106,5.0,638.6666666666666,78.3,48488.0,3.935769230769231
Rapides,2020,321220.5253620643,5.0,578.0833333333334,71.65,49075.0,3.111698113207547
Rapides,2021,352233.6594479633,5.0,512.3333333333334,65.0,48651.0,2.957692307692308
Rapides,2022,385677.1624947754,5.0,459.5833333333333,77.5,48544.0,5.344038461538461
Rapides,2023,389787.6481643746,5.0,443.4166666666667,80.7,48660.0,6.806730769230769
Rapides,2024,385269.8730864182,5.0,471.25,83.0,48660.0,6.721153846153846
Richland,2014,100987.56505881481,3.0,33.416666666666664,72.4,7676.0,4.168867924528302
Richland,2015,108342.60055661447,3.0,33.416666666666664,64.9,7619.0,3.8505769230769227
Richland,2016,113759.43269021332,3.0,29.416666666666668,70.9,7581.0,3.6540384615384616
Richland,2017,115086.54067381272,3.0,22.25,98.4,7500.0,3.9898076923076924
Richland,2018,117115.57585513138,3.0,7.25,65.1,7391.0,4.544615384615384
Richland,2019,123202.97565310088,3.0,5.090909090909091,65.0,7459.0,3.935769230769231
Richland,2020,131950.90072158675,3.0,10.583333333333334,74.0,7563.0,3.111698113207547
Richland,2021,147903.9416032205,3.0,13.583333333333334,83.0,7202.0,2.957692307692308
Richland,2022,164667.2130950736,3.0,2.2222222222222223,86.1,7295.0,5.344038461538461
Richland,2023,171541.68375736856,3.0,745.2960382513661,64.0,7251.0,6.806730769230769
Richland,2024,178028.03212659378,3.0,544.5581455581456,66.9,7463.5,6.721153846153846
Richland,2018,166863.2816873722,4.0,7.25,65.1,7391.0,4.544615384615384
Richland,2019,168066.7125432702,4.0,5.090909090909091,65.0,7459.0,3.935769230769231
Richland,2020,179622.76555639843,4.0,10.583333333333334,74.0,7563.0,3.111698113207547
Richland,2021,206289.30183503006,4.0,13.583333333333334,83.0,7202.0,2.957692307692308
Richland,2022,229724.91994264687,4.0,2.2222222222222223,86.1,7295.0,5.344038461538461
Richland,2023,230706.01628901446,4.0,745.2960382513661,64.0,7251.0,6.806730769230769
Richland,2024,233535.72162347927,4.0,544.5581455581456,66.9,7251.0,6.721153846153846
Tangipahoa,2014,87156.75954248343,2.0,919.837595959596,79.2,45027.0,4.168867924528302
Tangipahoa,2015,92277.0090309508,2.0,919.837595959596,78.5,45483.0,3.8505769230769227
Tangipahoa,2016,98669.12273401278,2.0,914.4929090909092,83.4,46068.0,3.6540384615384616
Tangipahoa,2017,102771.67736587602,2.0,930.7930107526881,62.9,47598.0,3.9898076923076924
Tangipahoa,2018,105849.94231797157,2.0,886.4099555555555,65.3,47527.0,4.544615384615384
Tangipahoa,2019,107959.64838001464,2.0,877.6502728901922,67.2,47597.0,3.935769230769231
Tangipahoa,2020,114629.90718277666,2.0,812.5325207722385,75.75,48548.0,3.111698113207547
Tangipahoa,2021,125929.35194999822,2.0,760.148347885636,84.3,48390.0,2.957692307692308
Tangipahoa,2022,139231.9760445003,2.0,804.7464475261086,76.0,48658.0,5.344038461538461
Tangipahoa,2023,142922.19581059134,2.0,745.2960382513661,63.1,50191.0,6.806730769230769
Tangipahoa,2024,142996.89814635407,2.0,544.5581455581456,67.3,47609.0,6.721153846153846
Tangipahoa,2014,145405.14733273754,3.0,732.1978707588707,79.2,45027.0,4.168867924528302
Tangipahoa,2015,151331.95066944417,3.0,919.837595959596,78.5,45483.0,3.8505769230769227
Tangipahoa,2016,157544.97682722512,3.0,914.4929090909092,83.4,46068.0,3.6540384615384616
Tangipahoa,2017,162221.47197991094,3.0,930.7930107526881,62.9,47598.0,3.9898076923076924
Tangipahoa,2018,164545.3098316421,3.0,886.4099555555555,65.3,47527.0,4.544615384615384
Tangipahoa,2019,167189.23069885702,3.0,877.6502728901922,67.2,47597.0,3.935769230769231
Tangipahoa,2020,174055.16416256115,3.0,812.5325207722385,75.75,48548.0,3.111698113207547
Tangipahoa,2021,192172.67616422786,3.0,760.148347885636,84.3,48390.0,2.957692307692308
Tangipahoa,2022,221101.39779022205,3.0,804.7464475261086,76.0,48658.0,5.344038461538461
Tangipahoa,2023,223690.0955435394,3.0,745.2960382513661,63.1,50191.0,6.806730769230769
Tangipahoa,2024,223607.54940616456,3.0,544.5581455581456,67.3,47609.0,6.721153846153846
Tangipahoa,2014,192428.07912062036,4.0,732.1978707588707,79.2,45027.0,4.168867924528302
Tangipahoa,2015,201620.75599804847,4.0,919.837595959596,78.5,45483.0,3.8505769230769227
Tangipahoa,2016,210314.66301259818,4.0,914.4929090909092,83.4,46068.0,3.6540384615384616
Tangipahoa,2017,215675.48718213674,4.0,930.7930107526881,62.9,47598.0,3.9898076923076924
Tangipahoa,2018,216795.41372652308,4.0,886.4099555555555,65.3,47527.0,4.544615384615384
Tangipahoa,2019,219791.0984575084,4.0,877.6502728901922,67.2,47597.0,3.935769230769231
Tangipahoa,2020,228659.77253070983,4.0,812.5325207722385,75.75,48548.0,3.111698113207547
Tangipahoa,2021,255318.59763412972,4.0,760.148347885636,84.3,48390.0,2.957692307692308
Tangipahoa,2022,292809.21773733484,4.0,804.7464475261086,76.0,48658.0,5.344038461538461
Tangipahoa,2023,291332.6238455317,4.0,745.2960382513661,63.1,50191.0,6.806730769230769
Tangipahoa,2024,291528.45135539066,4.0,544.5581455581456,67.3,47609.0,6.721153846153846
Tangipahoa,2014,267350.7333035528,5.0,732.1978707588707,79.2,45027.0,4.168867924528302
Tangipahoa,2015,279683.7940593666,5.0,919.837595959596,78.5,45483.0,3.8505769230769227
Tangipahoa,2016,290736.820607558,5.0,914.4929090909092,83.4,46068.0,3.6540384615384616
Tangipahoa,2017,296928.4349546776,5.0,930.7930107526881,62.9,47598.0,3.9898076923076924
Tangipahoa,2018,301325.3142779143,5.0,886.4099555555555,65.3,47527.0,4.544615384615384
Tangipahoa,2019,303685.95167363057,5.0,877.6502728901922,67.2,47597.0,3.935769230769231
Tangipahoa,2020,311512.834242518,5.0,812.5325207722385,75.75,48548.0,3.111698113207547
Tangipahoa,2021,350577.78231094714,5.0,760.148347885636,84.3,48390.0,2.957692307692308
Tangipahoa,2022,399012.71663125773,5.0,804.7464475261086,76.0,48658.0,5.344038461538461
Tangipahoa,2023,393772.83210292406,5.0,745.2960382513661,63.1,50191.0,6.806730769230769
Tangipahoa,2024,390753.944077545,5.0,544.5581455581456,67.3,50191.0,6.721153846153846
Terrebonne,2014,97138.52870634351,2.0,442.6666666666667,91.3,39635.0,4.168867924528302
Terrebonne,2015,101308.05594953052,2.0,442.6666666666667,90.5,40086.0,3.8505769230769227
Terrebonne,2016,103737.3068628009,2.0,398.5833333333333,95.1,39825.0,3.6540384615384616
Terrebonne,2017,100919.32973159995,2.0,320.0,82.6,40177.0,3.9898076923076924
Terrebonne,2018,101030.2468288677,2.0,354.5,83.0,40014.0,4.544615384615384
Terrebonne,2019,104496.02170011535,2.0,304.8333333333333,84.3,39972.0,3.935769230769231
Terrebonne,2020,113182.469494176,2.0,260.1666666666667,88.55,40374.0,3.111698113207547
Terrebonne,2021,119451.45445884508,2.0,317.1666666666667,92.8,41960.0,2.957692307692308
Terrebonne,2022,122434.9869486398,2.0,331.0,79.4,41505.0,5.344038461538461
Terrebonne,2023,124821.33655610449,2.0,292.9166666666667,83.2,41841.0,6.806730769230769
Terrebonne,2024,129245.44477482238,2.0,259.75,84.2,40738.0,6.721153846153846
Terrebonne,2014,161137.15932612834,3.0,351.20833333333337,91.3,39635.0,4.168867924528302
Terrebonne,2015,167271.77523257976,3.0,442.6666666666667,90.5,40086.0,3.8505769230769227
Terrebonne,2016,167458.69691798373,3.0,398.5833333333333,95.1,39825.0,3.6540384615384616
Terrebonne,2017,165293.57034877225,3.0,320.0,82.6,40177.0,3.9898076923076924
Terrebonne,2018,167190.42791373617,3.0,354.5,83.0,40014.0,4.544615384615384
Terrebonne,2019,169050.01743915674,3.0,304.8333333333333,84.3,39972.0,3.935769230769231
Terrebonne,2020,177461.5048835259,3.0,260.1666666666667,88.55,40374.0,3.111698113207547
Terrebonne,2021,185306.07620079958,3.0,317.1666666666667,92.8,41960.0,2.957692307692308
Terrebonne,2022,195743.1928797895,3.0,331.0,79.4,41505.0,5.344038461538461
Terrebonne,2023,199806.85501580007,3.0,292.9166666666667,83.2,41841.0,6.806730769230769
Terrebonne,2024,203964.38788764473,3.0,259.75,84.2,40738.0,6.721153846153846
Terrebonne,2014,232998.5163189359,4.0,351.20833333333337,91.3,39635.0,4.168867924528302
Terrebonne,2015,242582.05941136924,4.0,442.6666666666667,90.5,40086.0,3.8505769230769227
Terrebonne,2016,244209.9307324915,4.0,398.5833333333333,95.1,39825.0,3.6540384615384616
Terrebonne,2017,242839.2921040204,4.0,320.0,82.6,40177.0,3.9898076923076924
Terrebonne,2018,244783.84868202088,4.0,354.5,83.0,40014.0,4.544615384615384
Terrebonne,2019,245691.11298644147,4.0,304.8333333333333,84.3,39972.0,3.935769230769231
Terrebonne,2020,255721.16267548208,4.0,260.1666666666667,88.55,40374.0,3.111698113207547
Terrebonne,2021,270431.43517426844,4.0,317.1666666666667,92.8,41960.0,2.957692307692308
Terrebonne,2022,288330.8292310454,4.0,331.0,79.4,41505.0,5.344038461538461
Terrebonne,2023,293803.4565054046,4.0,292.9166666666667,83.2,41841.0,6.806730769230769
Terrebonne,2024,297923.8057295066,4.0,259.75,84.2,41841.0,6.721153846153846
Union,2018,91173.17912295084,1.0,39.333333333333336,64.8,7724.0,4.544615384615384
Union,2019,85991.5242632598,1.0,39.666666666666664,67.1,7582.0,3.935769230769231
Union,2020,86731.91075873436,1.0,31.363636363636363,79.6,8399.0,3.111698113207547
Union,2021,89003.3745520137,1.0,1.8333333333333333,92.1,7669.0,2.957692307692308
Union,2022,91809.34766267694,1.0,1.3333333333333333,84.2,8172.0,5.344038461538461
Union,2023,85767.99469746857,1.0,42.75,65.8,8247.0,6.806730769230769
Union,2024,88485.94758502237,1.0,9.583333333333334,65.4,8479.5,6.721153846153846
Union,2016,86201.5668650816,2.0,25.5,82.9,8194.0,3.6540384615384616
Union,2017,88690.0813353733,2.0,27.75,106.3,7971.0,3.9898076923076924
Union,2018,93685.4958214279,2.0,39.333333333333336,64.8,7724.0,4.544615384615384
Union,2019,92589.561781741,2.0,39.666666666666664,67.1,7582.0,3.935769230769231
Union,2020,96111.64105705032,2.0,31.363636363636363,79.6,8399.0,3.111698113207547
Union,2021,100217.63229354954,2.0,1.8333333333333333,92.1,7669.0,2.957692307692308
Union,2022,106171.30996121292,2.0,1.3333333333333333,84.2,8172.0,5.344038461538461
Union,2023,103469.23043726949,2.0,42.75,65.8,8247.0,6.806730769230769
Union,2024,108416.88267553154,2.0,9.583333333333334,65.4,8479.5,6.721153846153846
Union,2014,103407.26628030353,3.0,19.958333333333336,67.8,8712.0,4.168867924528302
Union,2015,112174.12876622121,3.0,30.333333333333332,59.9,8517.0,3.8505769230769227
Union,2016,113083.53101774771,3.0,25.5,82.9,8194.0,3.6540384615384616
Union,2017,117096.80695033989,3.0,27.75,106.3,7971.0,3.9898076923076924
Union,2018,121753.95704744301,3.0,39.333333333333336,64.8,7724.0,4.544615384615384
Union,2019,118336.96894466631,3.0,39.666666666666664,67.1,7582.0,3.935769230769231
Union,2020,128014.00247297465,3.0,31.363636363636363,79.6,8399.0,3.111698113207547
Union,2021,141468.3235034041,3.0,1.8333333333333333,92.1,7669.0,2.957692307692308
Union,2022,151057.59690643733,3.0,1.3333333333333333,84.2,8172.0,5.344038461538461
Union,2023,151612.62270073153,3.0,42.75,65.8,8247.0,6.806730769230769
Union,2024,157935.9705234677,3.0,9.583333333333334,65.4,8479.5,6.721153846153846
Union,2018,170281.89445056932,4.0,39.333333333333336,64.8,7724.0,4.544615384615384
Union,2019,167723.32969629017,4.0,39.666666666666664,67.1,7582.0,3.935769230769231
Union,2020,180855.49899432668,4.0,31.363636363636363,79.6,8399.0,3.111698113207547
Union,2021,201418.5860514322,4.0,1.8333333333333333,92.1,7669.0,2.957692307692308
Union,2022,214585.6322254316,4.0,1.3333333333333333,84.2,8172.0,5.344038461538461
Union,2023,212082.18000815588,4.0,42.75,65.8,8247.0,6.806730769230769
Union,2024,221549.41812016326,4.0,9.583333333333334,65.4,8247.0,6.721153846153846
Vermilion,2016,65433.802880481955,2.0,124.25,106.8,21743.0,3.6540384615384616
Vermilion,2017,66817.09964186179,2.0,119.33333333333333,107.9,21721.0,3.9898076923076924
Vermilion,2018,69229.8061538149,2.0,104.33333333333333,90.2,21632.0,4.544615384615384
Vermilion,2019,71025.3578677003,2.0,85.58333333333333,92.8,22086.0,3.935769230769231
Vermilion,2020,75188.0867237296,2.0,78.5,84.0,22180.0,3.111698113207547
Vermilion,2021,80793.68012756422,2.0,82.58333333333333,75.2,21580.0,2.957692307692308
Vermilion,2022,91241.5429474719,2.0,64.66666666666667,95.4,21704.0,5.344038461538461
Vermilion,2023,92301.7027825109,2.0,25.583333333333332,91.1,21914.0,6.806730769230769
Vermilion,2024,92282.99394774163,2.0,17.75,90.3,21768.5,6.721153846153846
Vermilion,2016,148947.0540520797,3.0,124.25,106.8,21743.0,3.6540384615384616
Vermilion,2017,151542.6893383072,3.0,119.33333333333333,107.9,21721.0,3.9898076923076924
Vermilion,2018,154542.18538053826,3.0,104.33333333333333,90.2,21632.0,4.544615384615384
Vermilion,2019,157314.4725162144,3.0,85.58333333333333,92.8,22086.0,3.935769230769231
Vermilion,2020,164490.61023336407,3.0,78.5,84.0,22180.0,3.111698113207547
Vermilion,2021,175295.60293947684,3.0,82.58333333333333,75.2,21580.0,2.957692307692308
Vermilion,2022,196713.13743044095,3.0,64.66666666666667,95.4,21704.0,5.344038461538461
Vermilion,2023,196483.53541351552,3.0,25.583333333333332,91.1,21914.0,6.806730769230769
Vermilion,2024,196377.5179944275,3.0,17.75,90.3,21768.5,6.721153846153846
Vermilion,2016,197452.1309388247,4.0,124.25,106.8,21743.0,3.6540384615384616
Vermilion,2017,198196.29100961646,4.0,119.33333333333333,107.9,21721.0,3.9898076923076924
Vermilion,2018,201444.37477432843,4.0,104.33333333333333,90.2,21632.0,4.544615384615384
Vermilion,2019,205443.75827020325,4.0,85.58333333333333,92.8,22086.0,3.935769230769231
Vermilion,2020,216279.69963978717,4.0,78.5,84.0,22180.0,3.111698113207547
Vermilion,2021,233076.86677838225,4.0,82.58333333333333,75.2,21580.0,2.957692307692308
Vermilion,2022,262003.24865088947,4.0,64.66666666666667,95.4,21704.0,5.344038461538461
Vermilion,2023,259711.17711307327,4.0,25.583333333333332,91.1,21914.0,6.806730769230769
Vermilion,2024,256650.62299054558,4.0,17.75,90.3,21914.0,6.721153846153846
Vernon,2014,107125.60616601649,2.0,110.41666666666667,105.1,18112.0,4.168867924528302
Vernon,2015,107860.56082901683,2.0,110.41666666666667,103.3,17842.0,3.8505769230769227
Vernon,2016,109162.7534739246,2.0,94.75,109.0,17789.0,3.6540384615384616
Vernon,2017,110042.26607345628,2.0,84.16666666666667,88.9,17930.0,3.9898076923076924
Vernon,2018,106340.71373605863,2.0,83.58333333333333,88.9,17801.0,4.544615384615384
Vernon,2019,112699.90568703371,2.0,67.33333333333333,92.1,17696.0,3.935769230769231
Vernon,2020,120439.0869208064,2.0,70.91666666666667,81.1,17516.0,3.111698113207547
Vernon,2021,128374.17255657342,2.0,760.148347885636,70.1,17263.0,2.957692307692308
Vernon,2022,132083.43383700008,2.0,804.7464475261086,75.2,17726.0,5.344038461538461
Vernon,2023,128301.799552742,2.0,36.416666666666664,90.5,17754.0,6.806730769230769
Vernon,2024,119863.81450507308,2.0,544.5581455581456,92.1,17933.0,6.721153846153846
Vernon,2014,125228.3872502586,3.0,327.4874061124061,105.1,18112.0,4.168867924528302
Vernon,2015,128167.81589833605,3.0,110.41666666666667,103.3,17842.0,3.8505769230769227
Vernon,2016,128960.00282123029,3.0,94.75,109.0,17789.0,3.6540384615384616
Vernon,2017,130406.3843882574,3.0,84.16666666666667,88.9,17930.0,3.9898076923076924
Vernon,2018,128952.66397851171,3.0,83.58333333333333,88.9,17801.0,4.544615384615384
Vernon,2019,133364.10675532583,3.0,67.33333333333333,92.1,17696.0,3.935769230769231
Vernon,2020,140272.5176762088,3.0,70.91666666666667,81.1,17516.0,3.111698113207547
Vernon,2021,152394.6841205998,3.0,760.148347885636,70.1,17263.0,2.957692307692308
Vernon,2022,168381.9467029927,3.0,804.7464475261086,75.2,17726.0,5.344038461538461
Vernon,2023,171584.6989084971,3.0,36.416666666666664,90.5,17754.0,6.806730769230769
Vernon,2024,178364.72770379813,3.0,544.5581455581456,92.1,17933.0,6.721153846153846
Vernon,2014,199706.53857396034,4.0,327.4874061124061,105.1,18112.0,4.168867924528302
Vernon,2015,203391.50724345827,4.0,110.41666666666667,103.3,17842.0,3.8505769230769227
Vernon,2016,202758.4563482463,4.0,94.75,109.0,17789.0,3.6540384615384616
Vernon,2017,204971.98464420228,4.0,84.16666666666667,88.9,17930.0,3.9898076923076924
Vernon,2018,202618.99916441817,4.0,83.58333333333333,88.9,17801.0,4.544615384615384
Vernon,2019,206811.68618352685,4.0,67.33333333333333,92.1,17696.0,3.935769230769231
Vernon,2020,216160.37547806604,4.0,70.91666666666667,81.1,17516.0,3.111698113207547
Vernon,2021,234471.2805007355,4.0,760.148347885636,70.1,17263.0,2.957692307692308
Vernon,2022,259425.42260971348,4.0,804.7464475261086,75.2,17726.0,5.344038461538461
Vernon,2023,263941.342563442,4.0,36.416666666666664,90.5,17754.0,6.806730769230769
Vernon,2024,273786.5205709177,4.0,544.5581455581456,92.1,17754.0,6.721153846153846
Washington,2014,66533.5086524989,2.0,156.0,87.5,17589.0,4.168867924528302
Washington,2015,67415.5056636431,2.0,156.0,89.0,17604.0,3.8505769230769227
Washington,2016,70524.52575217494,2.0,162.41666666666666,80.2,17487.0,3.6540384615384616
Washington,2017,73613.54365483059,2.0,146.33333333333334,74.1,17542.0,3.9898076923076924
Washington,2018,76595.9084387197,2.0,140.08333333333334,74.1,17337.0,4.544615384615384
Washington,2019,79399.57947245274,2.0,150.5,75.2,17613.0,3.935769230769231
Washington,2020,84113.32096085741,2.0,128.58333333333334,76.9,17794.0,3.111698113207547
Washington,2021,95829.60011834813,2.0,91.08333333333333,78.6,17367.0,2.957692307692308
Washington,2022,107755.66899108682,2.0,93.58333333333333,72.6,17162.0,5.344038461538461
Washington,2023,104249.08851389207,2.0,87.41666666666667,77.0,17651.0,6.806730769230769
Washington,2024,104328.433252229,2.0,84.25,78.6,17620.0,6.721153846153846
Washington,2014,101269.6116616203,3.0,120.125,87.5,17589.0,4.168867924528302
Washington,2015,105822.74471798878,3.0,156.0,89.0,17604.0,3.8505769230769227
Washington,2016,110305.41093307815,3.0,162.41666666666666,80.2,17487.0,3.6540384615384616
Washington,2017,116386.83061171933,3.0,146.33333333333334,74.1,17542.0,3.9898076923076924
Washington,2018,121385.08125561883,3.0,140.08333333333334,74.1,17337.0,4.544615384615384
Washington,2019,126800.16520172187,3.0,150.5,75.2,17613.0,3.935769230769231
Washington,2020,133918.46822014937,3.0,128.58333333333334,76.9,17794.0,3.111698113207547
Washington,2021,148456.87131482703,3.0,91.08333333333333,78.6,17367.0,2.957692307692308
Washington,2022,167777.5464518597,3.0,93.58333333333333,72.6,17162.0,5.344038461538461
Washington,2023,167406.13455125171,3.0,87.41666666666667,77.0,17651.0,6.806730769230769
Washington,2024,172157.71182951864,3.0,84.25,78.6,17620.0,6.721153846153846
Washington,2014,145990.2447720458,4.0,120.125,87.5,17589.0,4.168867924528302
Washington,2015,152661.5955441009,4.0,156.0,89.0,17604.0,3.8505769230769227
Washington,2016,159454.87996874374,4.0,162.41666666666666,80.2,17487.0,3.6540384615384616
Washington,2017,167515.60913363585,4.0,146.33333333333334,74.1,17542.0,3.9898076923076924
Washington,2018,173398.27539088015,4.0,140.08333333333334,74.1,17337.0,4.544615384615384
Washington,2019,181108.75346127222,4.0,150.5,75.2,17613.0,3.935769230769231
Washington,2020,191594.53996436522,4.0,128.58333333333334,76.9,17794.0,3.111698113207547
Washington,2021,215955.48822839806,4.0,91.08333333333333,78.6,17367.0,2.957692307692308
Washington,2022,243697.1386210489,4.0,93.58333333333333,72.6,17162.0,5.344038461538461
Washington,2023,236810.9996716405,4.0,87.41666666666667,77.0,17651.0,6.806730769230769
Washington,2024,243135.24202151023,4.0,84.25,78.6,17651.0,6.721153846153846
Webster,2014,106711.73384824947,3.0,71.58333333333333,83.0,15831.0,4.168867924528302
Webster,2015,112468.21447631012,3.0,71.58333333333333,73.0,15765.0,3.8505769230769227
Webster,2016,119583.8153136769,3.0,63.416666666666664,79.9,15806.0,3.6540384615384616
Webster,2017,118537.0136330664,3.0,55.916666666666664,93.3,15854.0,3.9898076923076924
Webster,2018,118467.27475519684,3.0,49.5,68.3,16230.0,4.544615384615384
Webster,2019,119262.40450720595,3.0,63.916666666666664,70.1,16551.0,3.935769230769231
Webster,2020,126151.432514648,3.0,48.083333333333336,73.69999999999999,16320.0,3.111698113207547
Webster,2021,137859.99967637868,3.0,22.416666666666668,77.3,14831.0,2.957692307692308
Webster,2022,151606.31546233597,3.0,24.083333333333332,56.7,14801.0,5.344038461538461
Webster,2023,160761.42683645483,3.0,26.25,71.4,14761.0,6.806730769230769
Webster,2024,167807.71799648204,3.0,54.083333333333336,75.7,14761.0,6.721153846153846
West Baton Rouge,2014,108757.95065730112,2.0,51.333333333333336,91.1,9030.0,4.168867924528302
West Baton Rouge,2015,110622.03988120575,2.0,51.333333333333336,86.9,9179.0,3.8505769230769227
West Baton Rouge,2016,114125.78932307172,2.0,52.083333333333336,95.9,9253.0,3.6540384615384616
West Baton Rouge,2017,117472.6757621648,2.0,61.25,85.3,9436.0,3.9898076923076924
West Baton Rouge,2018,117054.20683797951,2.0,56.75,73.3,9599.0,4.544615384615384
West Baton Rouge,2019,117649.4293383455,2.0,72.66666666666667,78.6,9643.0,3.935769230769231
West Baton Rouge,2020,126339.75951212773,2.0,73.0,84.4,9610.0,3.111698113207547
West Baton Rouge,2021,135103.39722324267,2.0,61.583333333333336,90.2,9759.0,2.957692307692308
West Baton Rouge,2022,146180.64753228275,2.0,65.41666666666667,96.6,10080.0,5.344038461538461
West Baton Rouge,2023,152409.53714130647,2.0,62.5,81.7,10400.0,6.806730769230769
West Baton Rouge,2024,150616.12562308725,2.0,71.91666666666667,85.2,9715.0,6.721153846153846
West Baton Rouge,2014,172539.7051138976,3.0,61.625,91.1,9030.0,4.168867924528302
West Baton Rouge,2015,174675.95060857592,3.0,51.333333333333336,86.9,9179.0,3.8505769230769227
West Baton Rouge,2016,179153.31577391084,3.0,52.083333333333336,95.9,9253.0,3.6540384615384616
West Baton Rouge,2017,183909.12792167603,3.0,61.25,85.3,9436.0,3.9898076923076924
West Baton Rouge,2018,186653.20034627547,3.0,56.75,73.3,9599.0,4.544615384615384
West Baton Rouge,2019,189405.6891785299,3.0,72.66666666666667,78.6,9643.0,3.935769230769231
West Baton Rouge,2020,196377.45829047894,3.0,73.0,84.4,9610.0,3.111698113207547
West Baton Rouge,2021,210081.13217002107,3.0,61.583333333333336,90.2,9759.0,2.957692307692308
West Baton Rouge,2022,233462.2853874838,3.0,65.41666666666667,96.6,10080.0,5.344038461538461
West Baton Rouge,2023,240416.0241182232,3.0,62.5,81.7,10400.0,6.806730769230769
West Baton Rouge,2024,240932.42372921025,3.0,71.91666666666667,85.2,9715.0,6.721153846153846
West Baton Rouge,2014,232601.32690674145,4.0,61.625,91.1,9030.0,4.168867924528302
West Baton Rouge,2015,235716.33985394632,4.0,51.333333333333336,86.9,9179.0,3.8505769230769227
West Baton Rouge,2016,241092.32422637803,4.0,52.083333333333336,95.9,9253.0,3.6540384615384616
West Baton Rouge,2017,247532.1619252429,4.0,61.25,85.3,9436.0,3.9898076923076924
West Baton Rouge,2018,250756.34908976406,4.0,56.75,73.3,9599.0,4.544615384615384
West Baton Rouge,2019,251939.40913192267,4.0,72.66666666666667,78.6,9643.0,3.935769230769231
West Baton Rouge,2020,259389.49911823162,4.0,73.0,84.4,9610.0,3.111698113207547
West Baton Rouge,2021,277386.6372646522,4.0,61.583333333333336,90.2,9759.0,2.957692307692308
West Baton Rouge,2022,307243.2279821775,4.0,65.41666666666667,96.6,10080.0,5.344038461538461
West Baton Rouge,2023,311982.6901933278,4.0,62.5,81.7,10400.0,6.806730769230769
West Baton Rouge,2024,312499.06014013954,4.0,71.91666666666667,85.2,10400.0,6.721153846153846
West Carroll,2014,115585.82684228878,3.0,31.5,92.7,4216.0,4.168867924528302
West Carroll,2015,112996.38933966782,3.0,31.5,93.4,4296.0,3.8505769230769227
West Carroll,2016,116948.93411781505,3.0,29.75,95.5,4185.0,3.6540384615384616
West Carroll,2017,122795.29574898844,3.0,19.666666666666668,102.0,4182.0,3.9898076923076924
West Carroll,2018,125492.31760788175,3.0,20.166666666666668,77.0,4041.0,4.544615384615384
West Carroll,2019,126321.91330930144,3.0,11.333333333333334,77.3,4084.0,3.935769230769231
West Carroll,2020,133630.1252637139,3.0,7.636363636363637,77.6,4126.0,3.111698113207547
West Carroll,2021,144100.4474492405,3.0,2.3636363636363638,77.9,3700.0,2.957692307692308
West Carroll,2022,159328.99582136297,3.0,4.363636363636363,48.5,3785.0,5.344038461538461
West Carroll,2023,157616.43635364115,3.0,5.666666666666667,85.1,3875.0,6.806730769230769
